Id,Predicted
-8544459806934662886,0.0036394131420820486
-8543485434009017753,1.6029083499802255e-05
-8529471954137533693,2.912720547101344e-05
-8527464266321243968,2.9626099239976612e-05
-8503724590558329933,3.0695620216647514e-05
-8494808587703643383,0.0002587698425486451
-8464067293137312380,0.00045106048601155634
-8460205811369223408,0.0018682926543988287
-8450922425577952245,6.724922146759127e-05
-8436347145734114563,0.8365269809961319
-8435971616743547275,1.1219140253615478e-05
-8433804764208668409,0.00034321988803185375
-8431318239598404460,0.10300086871720851
-8422917020566495598,0.003718036284408299
-8421549986658279358,5.6928993387828085e-06
-8407426926578377175,0.8415074706077575
-8403695231657874687,0.008573209610767662
-8399229353604133452,0.917483901977539
-8396443269727474775,4.642885437533551e-06
-8394778639210471664,0.0395227428060025
-8392012037212213039,2.1655943601217587e-05
-8384731243618977382,0.3426137216389179
-8381076965836519659,0.0057403553466429
-8371916396861047576,1.2154025989730144e-05
-8358743947999730479,0.0018428129478706978
-8350230188566390420,2.1145331879779404e-05
-8349487054844216068,0.00019648192610475235
-8343545218182999346,0.006079544407839421
-8342762376767931693,0.0061645141482586045
-8336061556713059214,8.157737414649092e-06
-8335747228828591575,0.0006066996327717788
-8333223701736589958,5.633470404973195e-05
-8323609138852614767,7.879298455009121e-05
-8319166934209921643,2.0174031919850677e-05
-8318776240242735443,0.0006397887318598805
-8318260777710731645,0.0003066952315975868
-8311493257364553539,3.78612095914832e-06
-8309499138383013654,0.8324916899204254
-8300683639512602571,0.005756362418469507
-8296614990423902482,0.0043156500265467915
-8294823432801457999,0.32950758300721644
-8294002000903981423,0.8611298412084579
-8293191788875836022,0.0004894041841907893
-8290416939884277938,0.4465103730559349
-8288260369793148733,0.00038229889846661533
-8284354866799538338,0.0004865532500843983
-8282667294912723854,1.3745727920877471e-05
-8273870980447582730,0.014803143205062952
-8273489895398601712,0.0030593866278650237
-8260246799315164258,0.04351481636986136
-8255360000791023836,1.3729438262544135e-05
-8244980416588377926,0.013276863947976381
-8240913709359764832,6.165723070807871e-05
-8240788757642876106,3.0674650389528323e-06
-8235907911483544383,0.12911648079752922
-8231392216060244432,0.0001658886936638737
-8231063875016133603,0.0015935524439555592
-8227522011723858061,0.001325067094876431
-8227328035356138525,0.5051780089735984
-8221914164780704192,1.6208045792609482e-05
-8220306040511957394,2.447613840672602e-06
-8217296743762191978,0.00010330426957807503
-8213380006780771719,0.9991583228111267
-8205743230610021266,8.99575553376053e-05
-8205009412016750251,0.006124239007476717
-8195125407423743214,0.0008769693813519552
-8184866097297329747,0.02656345843570307
-8182048716118790550,1.2712369766632037e-05
-8178794221651875833,0.006377844297094271
-8176274913740130378,1.2457458171866165e-05
-8153138014691403116,0.0015113161418412347
-8151830723151265866,0.08140000319981482
-8151385098535155251,1.0482055932925504e-05
-8150144086828015263,0.00013422400725175975
-8144138432975381729,4.2124765445805676e-05
-8129337604974351805,0.0006013407280988758
-8122793856995485354,0.00011009613558599085
-8121981605498348871,1.6814314108160033e-05
-8121210769111218244,2.072522482876593e-05
-8117447821847168845,0.0004847612010053126
-8109104703030073432,0.0001576769669100031
-8106210437310728587,1.0898299194650462e-06
-8098146772002013996,0.9992298424243927
-8093065694256774181,2.5627610835954328e-05
-8090265446192502988,0.002991303176168003
-8078320742638476676,2.1592954885818473e-05
-8076452182791955698,0.7262545168399811
-8075452485695825442,0.00015935865047822517
-8074531085104310569,0.04356900074635632
-8042793237405002747,1.5507492662436563e-06
-8033903533016290346,0.3592982776463032
-8020980685433376212,0.0029565368269686585
-8018252870366228618,0.0008800303527095821
-8010051282761871076,1.1328654162312545e-06
-8008816571143657754,0.0005759889127148199
-8008599329977273072,8.191408105631126e-05
-8000075971810153499,0.0018299624498467892
-7981958631433083804,0.00017428829887649043
-7971919309843277839,9.740017185322358e-05
-7961549525183553207,2.7378723086712852e-05
-7959627494972151208,0.0019578535488108174
-7958675616349506285,0.05028704808210023
-7958449788377124753,8.503011588345544e-05
-7951514367117530002,3.216602431166393e-06
-7948455964657158749,0.0009065367048606277
-7944672870958562696,0.0053450907209480645
-7942292560760301014,1.865250519017536e-06
-7939346933565183634,0.011719152273144573
-7936976211036626909,0.010997132607735693
-7919197214765273933,4.574669060275483e-06
-7909286995130848680,5.2626375463660224e-05
-7907076100341421129,0.0054901882060221395
-7906856665011655781,0.0002081944867313723
-7906487394252295456,1.5391002108344765e-06
-7896785577767315960,0.004698780836770311
-7888233992301201805,1.2896742885004641e-05
-7870748383925477607,1.9478801007721814e-07
-7864526559540691839,9.088525439437945e-06
-7863345537307955770,0.30977546647191045
-7855117834844046766,0.04001882296288386
-7852224901493406581,0.21957374289631842
-7843859246393883522,1.705809076213427e-06
-7840225995401900106,1.1058145155118382e-06
-7821135473766546153,2.2082739724282875e-05
-7819107861482039255,0.000996546593887615
-7808488363361805009,9.328356462390275e-07
-7798840434164523867,0.00028201186105434315
-7797273690522592242,6.437960820449007e-06
-7794011564371740325,0.00016525388600712175
-7794002709281832004,0.19303515751380473
-7780770701960999657,0.00045011879374214916
-7779813634160980774,0.002151350543135777
-7775947704384921553,0.9940701961517334
-7772014931418252185,0.00027093093249277447
-7763282929425567628,0.00044624138245126234
-7719248930156041975,1.6731118921597955e-05
-7706540198680410681,0.00044573427803698
-7703328255202137231,0.0057841004279907795
-7696914978946452415,0.02637763258535415
-7693984332574705334,0.00015622072733094682
-7692834521497585391,0.046314858342520894
-7684058876735705026,0.04985826010815799
-7652498239829964062,0.00013579522315012582
-7644133540787153572,0.9984061777591705
-7643134971125521313,1.0296014403365917e-05
-7642265328765237790,0.5582679644227028
-7641341617585214613,2.8217933038376942e-05
-7636807997057383725,0.0020674729224992917
-7625680150432453416,0.004406240151729435
-7623886743826217423,8.69571099570976e-07
-7616627248143774287,2.396954915298011e-05
-7616313058329171887,9.930795435764138e-07
-7615929118054591297,0.00014877685825922526
-7614899839843001734,0.0008089413677225821
-7612733770841880577,0.02096192711906042
-7588214425026216746,0.0003535963320246083
-7585568852283934046,4.137413056923833e-05
-7582473558704729897,0.5512624025344849
-7581589036449114606,0.07760164744686335
-7575847564299984321,0.0008475923590594902
-7569717940603271658,2.5709037981869187e-05
-7565654422395029765,3.82494848878423e-06
-7565259515992043652,0.21307503832504154
-7556458982686354144,7.532780449537313e-06
-7551876745979488796,0.0010153475806873758
-7542929883620794330,6.527966320390988e-06
-7521962812990658312,0.0007200489175374969
-7513001564107558650,0.00019467852453090018
-7504543774342298471,0.13884991593658924
-7478430331407094347,0.003961394436191768
-7476569998397849990,0.9333810389041901
-7469851565995036500,2.4078019396256423e-05
-7468942334204782395,0.018795901775592937
-7467082215591570930,1.6573761755012128e-06
-7453747622170910212,0.002041955881031754
-7448215392932796125,0.007476168358698488
-7446095383608250615,1.088108510884922e-05
-7441960390374364217,0.0026460259556188247
-7439415057802475538,7.4760842608156965e-06
-7430013240197160790,4.7265945750041285e-05
-7429856097546094874,2.78372325723808e-06
-7428926801158313706,0.00017128977060565376
-7427939137414607852,0.0006104404914367478
-7406367745967885426,1.967126550539433e-06
-7404762892681882188,0.00020043993572471663
-7404702396846820265,6.207958506365685e-06
-7390204503017295661,0.00028418888705346036
-7374447787340227557,0.0011769216753236833
-7365127759715381855,1.1103784707700015e-06
-7363813890669698218,0.0002186740771321638
-7363376933688853775,0.16869546473026276
-7362257839838690371,0.00011424935182731133
-7360339134506618919,0.9898415505886078
-7357950914871654321,2.4044314386628686e-06
-7353045048570048122,0.045101866126060486
-7351300886825209024,0.00028693206004390957
-7342936214520814403,9.607323399905e-05
-7337234978417437840,2.0404047418765005e-06
-7336445484819556709,0.05346010876819492
-7328181789176442889,0.012771264370530843
-7327891400828299176,3.963528090480395e-05
-7316517274108942659,0.3079187899827957
-7302719658169345688,0.0031704853230621667
-7302553420685761100,3.723836794051749e-05
-7301713167983088518,0.0003057449805965007
-7293020270288786045,8.566029282519595e-06
-7289916585797847093,0.007471643161261454
-7286837432156540755,0.01919071170850657
-7280549295712100842,0.025342998607084156
-7268898767396024899,7.1035959535947765e-06
-7261235271314289713,0.058591716922819614
-7258421316872734002,1.630622664947623e-05
-7250416296287532597,8.687396091318078e-05
-7249797150544472683,8.662640047987224e-05
-7249560360850893206,0.00016107566152641085
-7247457468534556987,0.1136001355247572
-7246955447000539942,0.9958282053470612
-7246465981143392630,0.9741248190402985
-7231542051056513666,0.10231609148904681
-7216774175561961338,0.9683877348899841
-7212597658013438612,0.0003720927852555178
-7209267114200577523,0.9185389459133149
-7205172391474049711,1.92895439113272e-05
-7200895208821354517,3.193637311369457e-05
-7197774777582951136,0.004479454777901992
-7197018901498815682,9.222905418937444e-06
-7192569562203293687,0.0004102150829794482
-7184422561803067139,0.9937636971473693
-7184038241613826163,0.00037536005384026795
-7172938767947518926,9.948054204755863e-06
-7169479454772677388,0.0013982928867335431
-7166611210782400940,3.057411869633597e-06
-7148925756308436302,0.9996037781238556
-7144893864254394283,0.0007554554409580305
-7144144517029034886,4.615249913513253e-05
-7135346570443249874,0.001225071810404188
-7133560016934819162,0.1275649855611846
-7128770579819832985,0.03405028065899387
-7114738737813990797,0.0011793876755973542
-7104045945782159250,0.00018952516111312435
-7101903348865038987,0.25069947317242625
-7092782369610049536,0.6054074615240097
-7090709882568005044,2.56357122452755e-05
-7089800410689848034,0.5502427145838737
-7089753844052472350,0.00010868953982026141
-7082367228567500092,0.0002386752910751966
-7072600731943453465,5.751136632170528e-05
-7069961563008109484,7.291556000836863e-05
-7055373779255625213,0.1460806880146265
-7049866956645347015,0.0006142389054730301
-7049377047405007189,0.9544237136840821
-7042397538128482703,0.00030768277665629287
-7040705591192195983,4.924942691104661e-05
-7038614191281389542,0.00013653659484589298
-7030158396775705152,0.0010072087352455128
-7020752862937202907,0.019086387066636235
-7016429606793740663,2.2088333457759292e-05
-7011871785656794744,7.3377371165861405e-06
-7002036237270730636,3.7192058880464177e-05
-7001867563456982272,0.00038755772220611107
-7001204485162592333,0.008375069737667218
-6992930704362619263,0.00027202328747080176
-6973545663325741245,0.8384884595870972
-6970136284474442207,0.07956278482452035
-6966844676300784126,6.513039480182669e-07
-6958528291496015829,6.748758456751603e-05
-6957638376393454652,0.0005338897590263514
-6944175748789580179,0.0023322888373513706
-6943142701215561972,0.0035455458622891457
-6936451590684862621,4.1080646224145315e-05
-6930378197055828246,0.687565365433693
-6927074478105351859,0.001656527652448858
-6899339300741897730,0.8218973278999329
-6887474993849980311,0.9998831808567047
-6886747302039889055,0.03903936726273969
-6881998641333248593,0.9853190183639526
-6872026300941410885,2.4287012547574704e-05
-6868910818864150589,7.95352130808169e-05
-6855688096807885777,0.0017290874282480217
-6854703061445306945,6.2597474254744155e-06
-6847914959079981997,0.25564900506287813
-6810719227204617188,0.023794456152245402
-6804775838574480284,2.537169851279941e-06
-6802868660069542517,0.02602121023228392
-6794951487942842984,0.006010101016727276
-6793564556155731584,0.04587889220565557
-6792446623372192435,0.0003419633951580181
-6789489213830853280,0.001972496839152882
-6779927728283107529,8.897416812203573e-08
-6775756266515304732,0.9928561449050903
-6768422742113721163,3.039895584606711e-05
-6764517533797191666,0.010018335876520724
-6748636323209716225,0.9994676828384399
-6747880670836682890,6.793343200683921e-06
-6738311114834247483,0.017680762673262507
-6731596053044622992,0.165255893394351
-6727049689386161236,1.2564763642330945e-05
-6720815946594024127,0.009798841062001884
-6712145432992527582,3.9264188808374455e-05
-6697806548349945887,0.12281497120857239
-6694746041583687233,7.074639834172557e-05
-6682609287971117522,1.4232307040629167e-05
-6682063424928796837,0.21453860811889172
-6681938435796614634,0.00010398663612249947
-6675274493654658895,0.4772111590951681
-6672309521589185339,0.00010095272509715869
-6670266617773348023,0.02134415920008905
-6669749105694474822,0.0006508448936074273
-6667927583552365360,5.230234881992146e-06
-6666545817884862331,1.2560226241475903e-05
-6661918859291044886,0.0005590095457591815
-6652799866335964942,2.2738354729767705e-06
-6647484011545170453,0.8297364354133606
-6646829535650939774,0.000544180716315168
-6646745712710783882,0.0007071089556120568
-6642293779165407916,5.444307826110162e-05
-6612310967699635742,0.00026632779499777823
-6612057912916549838,0.9811355948448182
-6611752666992482694,0.5028648296371102
-6611648913228900780,0.0020172417163848875
-6607342629371812428,0.8351256251335144
-6606588099990920519,3.181349678698098e-05
-6603805923090286303,1.1536417432012059e-06
-6601499067491362153,0.00015919099241727962
-6597765317520657470,0.00013155569176888094
-6578503786813951631,6.904880120828238e-05
-6577089952065903563,0.1140863161534071
-6573167340875491395,0.00659487945958972
-6570458772690375373,0.002414773663622327
-6558061773213265914,0.00022424758517445298
-6553715692827338949,0.0002626614591008547
-6534463040024356636,0.26242311801761387
-6523808571159040169,7.20044788067753e-05
-6515397403857795964,0.001811721658305032
-6509795947903103293,0.9997253537178039
-6501452336583624958,1.6053811623351067e-05
-6495686197651022305,6.394739093593672e-05
-6492768487971662160,0.26254664193838834
-6491381864467216111,5.640495510306209e-05
-6488783717506756492,0.00016559757941649877
-6483403029117346652,0.00048249272294924593
-6480984483698428192,7.199966382813728e-05
-6463045038859779917,0.5194771409034729
-6460120485185302161,0.013434731344750617
-6459471005825654653,9.025432848375204e-06
-6458463875746215751,0.00010453847044118447
-6453431564605147712,0.005181797125260346
-6450499257156931833,0.005133395067241508
-6444915916872970195,0.8266230612993241
-6442857818814278811,0.00027116106593894074
-6437664583201077527,0.0028686881822068246
-6435594237076202267,4.211886571283685e-05
-6433922791937865072,2.2518406359495204e-05
-6423756628506927180,0.858335742354393
-6423616869878265461,0.036739133903756736
-6419763848880206167,0.0020572600540617715
-6418300875193194215,8.919649189920165e-06
-6408128670480001886,0.2108553944155574
-6405560301813227440,1.1086112385783053e-05
-6399656543741941257,5.648343603752437e-05
-6391989701438164192,0.014731282496359199
-6390547540650601440,0.001332541150623001
-6388220014094256689,0.0013798617546854075
-6383881291935599381,0.0006551030248374446
-6383639633368049387,0.9438136398792267
-6375250388198728067,2.4989494875171657e-06
-6358179506398723167,0.00034818239910237023
-6356008080679075208,0.00011101376348960912
-6336724225431959636,0.36586220748722553
-6333851184892665759,0.8503077983856201
-6321261065369324224,0.7563590168952942
-6318553227987398845,0.0008187274388546939
-6315628328231471062,0.014947973866946995
-6313976789977660214,2.2167651093241147e-05
-6310974310443213999,0.5415497466921806
-6306309282996857152,0.055252100620418784
-6305278685886604946,0.6594062596559525
-6290053420140411064,0.12824695266317576
-6282855708786031528,4.6542520664161203e-07
-6282744557935300866,0.0002095958481731941
-6273335765645450628,0.08656918643973768
-6271399430418717583,0.006627332084462978
-6265654775649531587,0.05391410150914453
-6260784308916731507,1.5661921793252986e-06
-6253281692174528644,2.679192976984268e-06
-6247345875897529504,0.6071879588067531
-6242255895183660956,0.09014977458864451
-6232348306500522906,2.341518052162428e-05
-6232089387446936952,3.7624873797881265e-06
-6222015408728876544,0.0002361593007663032
-6208204749148702263,0.005187189449497964
-6197873102758053532,0.44152817577123643
-6191270691187860483,0.8356441527605056
-6183753253120703798,4.005736227554735e-05
-6179482749082295596,0.004006902809487655
-6167655604106886391,3.898159718573879e-06
-6166289461172840270,0.9382996380329132
-6153839045435441237,0.002356663798491354
-6145927511613752687,3.3330701739942016e-06
-6141719004874193545,0.0006805888220696943
-6125798168146767721,5.948979259073895e-06
-6125768527960579278,7.552417982026327e-06
-6119553790285287704,2.5730136985657737e-05
-6116014582502419311,0.018085601273924112
-6109091613448379165,6.117708335295902e-06
-6107522771408313771,0.02756938305683434
-6105167470935438092,0.10449608527123928
-6092401906628381541,1.6412931579168343e-06
-6091867415731868901,0.0002995188851855346
-6088726406190268413,3.5118246432830344e-05
-6084764780615517818,0.0008060220861807466
-6084180386545949812,5.624815997862242e-07
-6072615280161781228,2.918599631129837e-06
-6053368330662322547,8.058235005137249e-06
-6050771320219346075,0.16703673414885997
-6038717822243482065,2.2164659128520727e-06
-6033139270287517658,0.02436359997373074
-6032068684446791239,0.00039525177235191224
-6029499100141357460,0.532539789378643
-6029031588985626702,3.828525778004632e-06
-6025332862256397983,0.0007931816786367563
-6025227241592855609,0.00017356347070744959
-6020307305786817239,0.3209155429154634
-6018361013516398875,2.002891307029131e-05
-6005257117524131432,0.0004167823632087675
-5992794737437516857,0.0028097749560402007
-5987308780841276558,0.0004106023079771148
-5981098145684888903,0.9388904571533203
-5980984658519987590,0.009501227922737599
-5978723463287836530,8.51769144105674e-06
-5972211795810999994,1.1156287041558243e-05
-5969798462544415415,1.1384597087271686e-05
-5963219133026693640,0.29400550983846185
-5962542461557976495,0.03538897456601262
-5961968983730649432,0.016391391871729867
-5947140952568407031,0.7844859004020691
-5946879735848929478,8.325229430283798e-07
-5941041106355103321,0.5972999423742295
-5931301098699066994,0.9990156531333924
-5930278197415852875,0.635697677731514
-5922356154730946536,4.461964283564157e-06
-5918965220593193711,0.7077860459685326
-5904823825039099742,2.103067862435637e-06
-5899436578607216055,0.02196598332375288
-5898212626124432527,0.00015745654727652436
-5892036604894175222,0.18820003047585487
-5891451215572669171,0.8403776437044144
-5885623692926548318,0.014996421463729348
-5883285244442057047,0.0011419451126130297
-5875732260536918980,0.00013604548839794007
-5869314590902390947,0.9988722980022431
-5867891627094172583,0.965629106760025
-5862808864945763649,0.009804255799099337
-5853500606664712166,3.502718523407111e-06
-5853137225321955148,0.3555054418742657
-5846641854535355527,0.9995550334453582
-5842100027030418357,0.00023337696184171363
-5836876248069724027,2.7257373943712083e-06
-5834262920288838845,8.458686188532738e-05
-5827117789813175204,0.3428897775709629
-5823857047174745119,0.006082474731374532
-5813895464247534732,0.8687483817338943
-5809746794863322452,3.7738373549700555e-06
-5804234507060336688,0.006300268939230591
-5803352824792494637,0.0005859011835127603
-5800466977890027997,0.00014355616735883814
-5794473061668016532,0.5738013356924057
-5793487845302729882,8.300597655761522e-05
-5790442461176015419,0.7856225103139878
-5782718814798828152,9.407569152131146e-06
-5781585545563494983,2.9361527104754258e-06
-5779478089998565002,0.022844467766117305
-5777101921510050978,0.02511709879108821
-5762848642466724434,4.863613355610141e-05
-5752634794870885101,0.0036172872030874716
-5751962214742038116,1.6506982248642998e-06
-5750376313227684042,0.010479924193350598
-5745053296033548458,0.9783950686454773
-5735091942367042099,0.0004557418877084274
-5724380870345550453,6.324547446467932e-06
-5704582434991437474,0.9956255733966828
-5702649871581745088,0.0003075166827329667
-5702228570404285694,0.0010630379139911384
-5691797324267098462,0.0011177917607710698
-5689768350401137217,0.00197757454297971
-5679994483501199575,0.0007991219572431874
-5673681737312412608,0.00741110541857779
-5672012392822631256,1.0816583483119756e-06
-5664332738266616074,3.7617694204072905e-07
-5654027521070278984,3.4592674012401405e-06
-5650681207944810311,2.731883028559423e-05
-5646608263403299136,0.05912801001686603
-5645771173915161080,0.01579766491486225
-5644550531292470644,0.7959316968917847
-5643742175588063459,7.267886712725158e-05
-5642847619843859159,2.3254532970895524e-05
-5622162620887267046,0.14105025585740805
-5620873579794088962,2.3460254919882572e-05
-5619017607951486948,0.9932307541370392
-5614913588093106501,0.006000728573417291
-5613165547524442694,7.2392108336316595e-06
-5611899356325411029,0.6734180986881256
-5595806332916623660,0.28553301393985747
-5582367125239779606,7.328474887344783e-05
-5576004305362320013,0.13165656125638633
-5575740102984341366,4.99551773600615e-06
-5554456467885079741,8.359372486665961e-06
-5551637534618695472,0.9879828214645385
-5550108760873415868,5.608027859125286e-05
-5533930424230785155,0.007295179499487858
-5532452060609598925,2.617653069592052e-05
-5517561509761394272,0.9995755434036255
-5516380809417484650,0.0007225031105917879
-5510061736551807288,0.00023088169655238744
-5509392450649582982,0.9999878764152527
-5496851290084592354,0.005137845972785726
-5495966546814357374,3.155823892484477e-05
-5488207072441537294,0.0002912706949700805
-5473187616123025639,0.9567722260951996
-5471121594380224662,0.0011385953665012493
-5471027362984304998,3.3046896191990528e-06
-5464103611675432963,0.03275353375938721
-5451496764177956415,0.8736159086227417
-5441122103536689734,1.8217117400354255e-06
-5434519530325605602,3.667546233145913e-05
-5430141006072924814,5.191673974280775e-07
-5426472596504231365,7.449261404417485e-05
-5416118492924962860,0.0024024691214435735
-5393930632602766772,0.036510729254223405
-5390447492282961711,0.9465576112270355
-5389830125535949631,0.0013736836448515533
-5383506351297875257,0.8539276421070099
-5379272595054734658,0.021167233365122228
-5369393607105308168,0.15824231333099306
-5367144712180323003,1.5960837721706867e-06
-5357846708432325911,0.00013511654110516248
-5356549278546021355,0.00011226978913327911
-5347489953937119281,0.002216867662355071
-5342185322570534260,0.0005853795895745861
-5337769572702073104,0.953880113363266
-5328214741164401490,0.0006557253635037341
-5327514885283625938,2.9049795784885648e-06
-5324499743791936046,2.636409255174499e-06
-5322717529216294421,0.6157297700643539
-5322060143074872192,5.8988007799598564e-05
-5313527808543809528,0.6542113840579986
-5311736299350442722,7.068224890645069e-05
-5309476402684896021,1.738422278094731e-05
-5305886855768925434,0.5764106854796409
-5293964384290368759,0.00022232647279452067
-5291409773095141449,2.2629773593507706e-05
-5288415073950703761,0.00016576173024986928
-5280873932494085076,0.9994851112365722
-5273643147116126427,4.046237532406849e-06
-5273523607825340349,0.02588152776006609
-5272151193074902051,0.07144530117511749
-5267737776707314720,9.463839214731706e-05
-5262920259674395114,3.349285105969102e-06
-5260548309630304687,3.562587330634415e-05
-5259080106031752177,0.013504161348100752
-5250880306781974054,0.10615291788708418
-5244008853458846227,1.2189198366741039e-05
-5236343494636849904,0.0013010918351938016
-5228999417802709517,0.0005619512943667359
-5221124990251247747,0.10552653688937426
-5217616006722507432,6.751941355105373e-05
-5203236865400230325,0.005034912284463644
-5191301805448749158,3.180737553520885e-05
-5184320236178284655,1.5148756631333526e-06
-5179070271727208520,3.968538457002069e-05
-5178046875586403515,0.07044764184392989
-5175198410191237298,0.0036619186692405494
-5165159466352006931,0.03492699479684234
-5162156624859951280,2.029325038392926e-05
-5159192815347484135,0.1619588050991297
-5149900814502236611,7.121827575247152e-05
-5143759457335762799,0.0018822837417246773
-5139162736099586151,1.4496772041638906e-05
-5124090714773685865,0.17090484730433672
-5121628699403258130,2.2523688721776124e-05
-5114682459678188744,0.6298629362136126
-5105085444876979760,0.003182221551105613
-5104224458829562292,0.1674452847801149
-5099353859784513837,0.0011022227587091037
-5096815507558007038,0.9402835428714752
-5095067662183747384,0.0059250723861623555
-5089916588155798907,1.3036942709732102e-05
-5080293978371771413,1.3421458007201181e-06
-5076912707454817086,0.8342655956745147
-5060167055909622895,0.9940410912036896
-5059567066360605086,0.9071420192718506
-5054657963501737336,1.0315276233541226e-05
-5047191604674591485,0.9525201141834259
-5046753592136530511,0.002499764383537695
-5042084407052997110,0.001147851658242871
-5024455213854265338,0.0010532735905144364
-5019042001848530027,9.88822342151252e-05
-5009029217625407275,0.0005573921087488997
-5006821872410029691,2.4102117276925127e-05
-5001171617206190212,0.01305991672561504
-4998288858584634439,0.009929807469598017
-4983039561321144862,0.00013599719177364021
-4975943018389207829,5.066175904744341e-06
-4973328764074667525,0.002041320450371131
-4964220873369145004,0.7435180187225342
-4958871591374586293,0.0004348568410932785
-4955843262279107535,0.060316822957247496
-4937886413327796534,0.0011035922711016611
-4937089730706996188,0.00025847443271231896
-4933362002522174352,0.02287107997108251
-4931451338239128351,0.19397252444177865
-4930870596716819964,0.5793579176068306
-4929770476480164628,0.012070182873867453
-4926517217808764683,0.0006383561245456804
-4922859687804250890,5.224404680426175e-07
-4917477401692139402,0.020033559901639818
-4903792621868825341,0.005917591560864821
-4899141911666267169,1.2055989373038756e-05
